type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
CASH_OUT,609695.1,C80894162,196491.85,0.0,C1787865449,23325.0,644364.94,0
CASH_IN,112291.32,C1649191949,2254126.01,2366417.33,C1562430232,359721.97,247430.65,0
PAYMENT,4015.32,C545659981,598.0,0.0,M1865800230,0.0,0.0,0
CASH_IN,191945.38,C298247239,4132400.5,4324345.88,C1397059178,311355.83,36855.3,0
CASH_IN,220783.87,C1672485964,31328.0,252111.87,C2010160434,450816.52,230032.66,0
PAYMENT,14348.58,C1809956513,365.0,0.0,M199991971,0.0,0.0,0
CASH_OUT,192799.27,C982315219,0.0,0.0,C876009095,1695404.72,1888203.98,0
CASH_IN,271707.4,C361779527,3707658.59,3979365.99,C942499609,852698.76,580991.36,0
PAYMENT,580.68,C903805902,0.0,0.0,M456108916,0.0,0.0,0
CASH_IN,161973.25,C940142487,446.0,162419.25,C546969731,20189.98,0.0,0
CASH_IN,202875.54,C1956677448,5778432.28,5981307.82,C160284738,405836.88,176208.1,0
PAYMENT,4781.65,C673646130,51462.0,46680.35,M583331490,0.0,0.0,0
CASH_OUT,280624.92,C513215987,0.0,0.0,C20295004,396283.36,964862.39,0
CASH_OUT,328753.77,C225975628,20977.0,0.0,C565239029,1698274.2,3263373.14,0
CASH_OUT,210732.81,C2072581876,116874.0,0.0,C1559209834,0.0,210732.81,0
PAYMENT,24054.74,C740440621,1065.0,0.0,M1052667840,0.0,0.0,0
PAYMENT,8444.02,C1597981671,12372.15,3928.13,M145877947,0.0,0.0,0
CASH_OUT,161847.43,C1937226993,40575.0,0.0,C924881676,3780944.58,3942792.01,0
PAYMENT,6230.32,C759476373,9999.0,3768.68,M378041070,0.0,0.0,0
CASH_OUT,160618.45,C829659537,37354.0,0.0,C1163056956,0.0,359630.09,0
CASH_IN,230377.6,C1820023779,8888511.58,9118889.18,C1030564396,876905.16,646527.57,0
CASH_OUT,105895.72,C506706004,0.0,0.0,C1742692303,247511.88,422849.52,0
TRANSFER,36007.63,C944011801,0.0,0.0,C783602068,1299323.35,1335330.98,0
CASH_OUT,12144.23,C639579782,0.0,0.0,C1568115928,15519.0,315529.55,0
TRANSFER,274865.27,C1484894896,121700.0,0.0,C1607185096,24659.11,299524.39,0
CASH_OUT,144661.33,C402039794,0.0,0.0,C1894207825,3408233.41,2919449.78,0
CASH_OUT,185033.16,C683645157,168309.33,0.0,C315447378,672357.01,857390.17,0
CASH_OUT,44805.31,C2147108331,4800.0,0.0,C1347451265,387838.3,432643.61,0
CASH_IN,172812.89,C1428799786,21200000.0,21400000.0,C2128665553,428816.26,262835.22,0
CASH_IN,320402.2,C287963463,15899.0,336301.2,C414205222,0.0,0.0,0
CASH_OUT,55607.17,C529400759,26375.0,0.0,C836673222,17430.72,1258018.45,0
CASH_OUT,273516.15,C1273879532,453718.0,180201.85,C571117196,0.0,273516.15,0
PAYMENT,2889.47,C1436078641,151238.62,148349.16,M430743610,0.0,0.0,0
TRANSFER,509709.02,C1097426479,0.0,0.0,C1393612077,8550052.25,9840423.13,0
TRANSFER,36010.9,C1677921169,5480.82,0.0,C1401316767,371287.33,407298.23,0
PAYMENT,24183.83,C1072662918,179261.83,155078.0,M422109959,0.0,0.0,0
CASH_OUT,306441.33,C1259566539,113518.0,0.0,C1426442542,1862958.85,2200949.33,0
CASH_OUT,106428.62,C1419307057,615283.0,508854.38,C1391397365,3278170.86,3384599.48,0
CASH_IN,134234.01,C569621345,1797.0,136031.01,C1068446848,517363.06,623492.47,0
CASH_OUT,56844.8,C1206859120,0.0,0.0,C389280468,115098.48,171943.28,0
CASH_IN,123027.9,C979670477,11696.0,134723.9,C1527756332,0.0,0.0,0
CASH_IN,157022.98,C1745551460,1018.0,158040.98,C1554567356,0.0,0.0,0
CASH_OUT,788.63,C1537368653,0.0,0.0,C912535903,954921.99,955710.62,0
PAYMENT,14536.62,C1303883400,361032.05,346495.43,M468852080,0.0,0.0,0
CASH_IN,258761.89,C1459515809,8231434.8,8490196.69,C1165033603,435710.02,176948.13,0
PAYMENT,18402.02,C1204661901,679235.0,660832.98,M834391200,0.0,0.0,0
PAYMENT,9641.21,C266651689,0.0,0.0,M52471680,0.0,0.0,0
PAYMENT,6379.85,C1516200622,114001.47,107621.62,M1486378994,0.0,0.0,0
PAYMENT,5074.93,C652751002,108016.84,102941.91,M934075657,0.0,0.0,0
CASH_OUT,134343.68,C242009931,0.0,0.0,C955397163,611622.68,748645.59,0
PAYMENT,9867.05,C581029094,12348.7,2481.66,M1230979050,0.0,0.0,0
CASH_IN,25284.71,C178836533,49694.0,74978.71,C316075388,893896.76,868612.06,0
CASH_IN,118589.69,C191289705,9055551.75,9174141.44,C1124908389,278623.1,160033.41,0
CASH_OUT,208359.02,C858824886,0.0,0.0,C342968557,363352.23,571711.25,0
CASH_IN,103766.12,C1538410308,6224765.97,6328532.09,C1682969716,279038.91,36572.93,0
CASH_OUT,179207.78,C1931111026,0.0,0.0,C557793427,13828.67,232146.18,0
CASH_IN,332521.33,C561022008,16200000.0,16500000.0,C1865974996,1356797.25,1024275.92,0
CASH_OUT,30721.03,C388628372,0.0,0.0,C750457461,386486.02,380898.57,0
CASH_OUT,102095.07,C1655469338,381.0,0.0,C1962026970,0.0,102095.07,0
CASH_IN,6227.7,C1909876263,907308.06,913535.77,C1837376325,714438.27,708210.56,0
PAYMENT,22232.15,C1033980166,52603.0,30370.85,M618907496,0.0,0.0,0
PAYMENT,10971.48,C384796117,30148.0,19176.52,M1191613356,0.0,0.0,0
CASH_OUT,75318.6,C1772903245,240377.0,165058.4,C347891366,20537.33,117344.69,0
CASH_OUT,358704.7,C1951261579,0.0,0.0,C1817495558,2636571.88,3172879.58,0
CASH_OUT,298015.3,C356705722,0.0,0.0,C417710568,394367.19,692382.5,0
PAYMENT,2736.89,C1043802032,1097.0,0.0,M1838044358,0.0,0.0,0
CASH_IN,241605.17,C2114676965,11000000.0,11200000.0,C2066777507,434626.99,24156.59,0
CASH_OUT,115269.84,C2057458716,0.0,0.0,C1494029420,10900000.0,11000000.0,0
PAYMENT,7156.44,C868037253,7028.0,0.0,M356349401,0.0,0.0,0
CASH_IN,275956.99,C1146172304,101.0,276057.99,C2112835597,3044850.55,2768893.56,0
PAYMENT,26501.81,C337169357,240932.86,214431.04,M691007211,0.0,0.0,0
CASH_IN,266800.61,C1962113514,1735678.62,2002479.23,C1904586058,370120.91,103320.3,0
CASH_OUT,349723.21,C1509901940,10343.0,0.0,C775958090,0.0,349723.21,0
CASH_OUT,36693.78,C860715944,66914.77,30220.99,C187443780,119302.44,155996.21,0
CASH_OUT,311087.2,C451678724,30323.0,0.0,C1115101290,27916.0,339003.2,0
CASH_OUT,72331.92,C2084146969,3059.0,0.0,C265845794,3584311.72,3656643.64,0
PAYMENT,878.71,C894560130,9932.04,9053.33,M656043430,0.0,0.0,0
CASH_IN,304811.72,C415276114,11400000.0,11700000.0,C653371610,379257.92,74446.2,0
PAYMENT,3646.44,C697020708,0.0,0.0,M1585794406,0.0,0.0,0
CASH_OUT,309092.38,C606024221,16626.0,0.0,C461145537,481983.41,1071484.9,0
CASH_IN,122661.3,C714692373,11400000.0,11600000.0,C2146366450,4807931.51,4685270.21,0
CASH_OUT,86299.83,C1622262498,490.0,0.0,C1044132613,16433.33,102733.16,0
CASH_OUT,264095.02,C1186472702,41430.0,0.0,C1818518834,0.0,264095.02,0
PAYMENT,14172.61,C895106152,214065.46,199892.85,M781124888,0.0,0.0,0
PAYMENT,13548.5,C1175537342,24572.0,11023.5,M817801248,0.0,0.0,0
CASH_OUT,131485.89,C2128925018,0.0,0.0,C820920634,3450425.68,3778756.02,0
CASH_OUT,18101.47,C162990332,0.0,0.0,C256575806,186290.36,1088.35,0
CASH_OUT,24038.52,C1143202287,0.0,0.0,C877241443,34045.69,58084.21,0
PAYMENT,2774.77,C1050090534,455755.83,452981.06,M2101401142,0.0,0.0,0
TRANSFER,1106215.92,C1446423144,26654.0,0.0,C729928678,0.0,803414.29,0
PAYMENT,13286.61,C1755461141,0.0,0.0,M1775387957,0.0,0.0,0
PAYMENT,15319.32,C1932985813,303354.76,288035.44,M1914142366,0.0,0.0,0
DEBIT,10833.35,C657006863,9956.0,0.0,C1843932568,53832.49,93988.87,0
CASH_OUT,290444.11,C550705571,519216.03,228771.92,C756641526,375450.34,665894.46,0
CASH_OUT,199654.22,C1124728833,0.0,0.0,C2058907783,355156.94,554811.16,0
CASH_OUT,1457.0,C1439912810,512646.4,511189.4,C1309764297,64947.0,48271.5,0
CASH_OUT,102745.79,C47384137,0.0,0.0,C2078552002,126145.66,299104.44,0
PAYMENT,14199.85,C1171106773,222537.06,208337.2,M1340911042,0.0,0.0,0
CASH_OUT,484771.79,C1972126877,8180.0,0.0,C1987522403,175612.86,660384.65,0
PAYMENT,4460.8,C627163201,131289.92,126829.12,M527326076,0.0,0.0,0
CASH_OUT,307039.36,C1401222473,10014.0,0.0,C1566849174,31649.62,825940.86,0
TRANSFER,278933.85,C1390292707,0.0,0.0,C1481287669,679484.68,958418.53,0
PAYMENT,25700.47,C737603308,40152.0,14451.53,M2096937492,0.0,0.0,0
CASH_OUT,113744.37,C384553452,27694.0,0.0,C123989764,158399.96,272144.33,0
PAYMENT,5875.84,C684192118,225080.0,219204.16,M1074837527,0.0,0.0,0
PAYMENT,15405.23,C1113120627,173173.85,157768.62,M862526433,0.0,0.0,0
CASH_IN,25623.52,C1883705610,4297450.28,4323073.8,C545258951,2172485.61,2146862.09,0
CASH_OUT,71832.71,C675987027,26776.45,0.0,C1049661557,1831822.2,2943975.68,0
TRANSFER,914982.77,C180885670,0.0,0.0,C1597673582,14500000.0,15400000.0,0
CASH_OUT,533802.44,C968376190,14109.0,0.0,C683244610,52922.69,582937.8,0
CASH_OUT,234970.12,C1264392993,21905.0,0.0,C254720071,146239.23,502989.56,0
CASH_OUT,134126.97,C1598335326,117436.0,0.0,C1263514906,3848596.06,3982723.03,0
CASH_OUT,333832.21,C846354053,525344.0,191511.79,C366986030,0.0,333832.21,0
CASH_IN,6732.38,C1134930143,5350701.57,5357433.95,C462145875,1122454.94,1115722.56,0
DEBIT,2411.42,C311725690,21589.0,19177.58,C466505482,9437.5,232681.17,0
PAYMENT,4154.3,C422339981,6065.0,1910.7,M2125512587,0.0,0.0,0
CASH_OUT,71930.57,C207002166,1051700.49,979769.92,C2051868384,367048.95,1006715.78,0
CASH_OUT,357708.82,C1994120253,0.0,0.0,C1542085503,444697.02,802405.84,0
PAYMENT,20336.07,C260541989,4423.0,0.0,M570513867,0.0,0.0,0
CASH_IN,292010.77,C859156706,30384.0,322394.77,C2138747773,10619.0,0.0,0
CASH_OUT,113580.45,C1565350592,0.0,0.0,C366322706,9821806.83,9935387.28,0
CASH_IN,93457.71,C997002237,3326628.21,3420085.92,C1035964695,218491.25,125033.54,0
TRANSFER,336518.21,C1093182769,30639.0,0.0,C1053283195,54709.95,391228.15,0
PAYMENT,587.2,C1805371304,1884.0,1296.8,M1881693002,0.0,0.0,0
PAYMENT,6670.36,C106567191,12027.0,5356.64,M1122293912,0.0,0.0,0
CASH_IN,502006.31,C1948065864,7572922.35,8074928.65,C2145961947,9254052.2,8752045.9,0
CASH_IN,60988.15,C1897658194,1196.0,62184.15,C1088770925,129054.0,0.0,0
PAYMENT,3883.68,C2016040761,74088.44,70204.76,M215820703,0.0,0.0,0
CASH_OUT,382439.49,C313662954,24793.0,0.0,C1617543382,30753.0,0.0,0
CASH_OUT,458902.88,C101031970,20927.0,0.0,C270981381,1112643.57,1449195.45,0
PAYMENT,6666.26,C920185248,0.0,0.0,M211714356,0.0,0.0,0
PAYMENT,5924.92,C2086685201,10438.0,4513.08,M1706277970,0.0,0.0,0
PAYMENT,1649.22,C462994875,14725.0,13075.78,M564169209,0.0,0.0,0
CASH_IN,133963.19,C1894135515,45265.0,179228.19,C1547279423,0.0,0.0,0
CASH_IN,187271.52,C1918508643,4530687.09,4717958.62,C921096261,1408950.78,1221679.26,0
CASH_OUT,80100.69,C2013732790,0.0,0.0,C1719859978,1145620.99,1225721.68,0
CASH_OUT,317841.76,C495992491,53069.0,0.0,C443402846,129971.89,447813.66,0
TRANSFER,147805.45,C203195353,7102.0,0.0,C1809597795,0.0,147805.45,0
TRANSFER,491282.09,C341863738,636787.32,145505.23,C416539734,1500793.18,1992075.27,0
CASH_OUT,106111.41,C905064737,11370.0,0.0,C26996543,0.0,106111.41,0
CASH_OUT,548958.72,C934888558,1665.0,0.0,C706568771,20094.0,566870.15,0
PAYMENT,3801.96,C276376617,110288.81,106486.85,M1249662744,0.0,0.0,0
CASH_IN,101951.01,C1985492272,21400000.0,21500000.0,C177458227,170599.97,68648.96,0
CASH_OUT,34202.79,C10419817,5289.02,0.0,C1049771237,99485.6,133688.38,0
PAYMENT,612.64,C1060201235,117355.0,116742.36,M2006003343,0.0,0.0,0
CASH_IN,222204.07,C608964542,6414028.83,6636232.9,C716083600,2480733.22,1995598.25,0
CASH_OUT,35751.77,C118906689,10.0,0.0,C663267164,1812965.14,2302644.18,0
CASH_OUT,387837.41,C672058226,0.0,0.0,C1484055055,2530109.12,2917946.52,0
PAYMENT,4130.58,C433419199,0.0,0.0,M1823773127,0.0,0.0,0
TRANSFER,344310.68,C1988139470,51564.0,0.0,C1237434875,1238462.2,1582772.88,0
CASH_IN,141734.7,C761987245,7105.0,148839.7,C1236900719,302822.91,161088.21,0
CASH_OUT,77101.23,C70009260,0.0,0.0,C1508364204,94885.64,171986.87,0
PAYMENT,3331.37,C1942514932,337224.55,333893.18,M1233725946,0.0,0.0,0
PAYMENT,19248.98,C891960517,653409.25,634160.27,M1077988514,0.0,0.0,0
CASH_OUT,142648.97,C530613556,64408.53,0.0,C1752713668,4321542.45,4464191.42,0
PAYMENT,1213.01,C1461406710,0.0,0.0,M620750931,0.0,0.0,0
TRANSFER,3308793.96,C317118980,21015.0,0.0,C1646786583,0.0,4090170.0,0
CASH_IN,322582.85,C2021617359,4546.0,327128.85,C1700355047,2329456.81,2356709.28,0
PAYMENT,10000.82,C2113233710,21793.49,11792.67,M1554458206,0.0,0.0,0
TRANSFER,659040.26,C1565385958,41517.43,0.0,C597553368,3920708.61,4579748.87,0
CASH_IN,167913.82,C917497365,2601108.04,2769021.87,C655481552,1424119.55,1405962.27,0
CASH_OUT,22704.53,C1553559982,278.0,0.0,C172754629,15350.0,22686.36,0
PAYMENT,8663.01,C1271341182,0.0,0.0,M636924864,0.0,0.0,0
PAYMENT,5797.26,C749009370,0.0,0.0,M2062750471,0.0,0.0,0
CASH_IN,157314.97,C1916268754,11700000.0,11900000.0,C898587669,1313441.01,1156126.04,0
CASH_OUT,70576.69,C2098510215,0.0,0.0,C1705721184,466261.94,661581.16,0
CASH_IN,304032.45,C928973467,679295.1,983327.55,C666410506,7109748.89,6805716.44,0
CASH_IN,85530.84,C684063336,41164.0,126694.84,C34356150,0.0,0.0,0
CASH_IN,36831.99,C538860404,3043677.17,3080509.16,C39642950,276153.8,239321.81,0
PAYMENT,17018.6,C1388569553,126.0,0.0,M1120001928,0.0,0.0,0
TRANSFER,1359811.08,C1592393978,0.0,0.0,C1485516154,17600000.0,19000000.0,0
CASH_OUT,278892.85,C752365616,0.0,0.0,C1466446496,360665.34,639558.19,0
CASH_IN,117702.39,C907426624,4961194.34,5078896.73,C728232627,243897.3,126194.91,0
PAYMENT,10259.33,C486231154,0.0,0.0,M1877300472,0.0,0.0,0
CASH_OUT,183257.94,C2111829219,0.0,0.0,C196598321,2264582.98,2333290.01,0
PAYMENT,2591.32,C601783543,0.0,0.0,M673142362,0.0,0.0,0
PAYMENT,3303.16,C706938298,0.0,0.0,M279161335,0.0,0.0,0
PAYMENT,15707.15,C1811120216,0.0,0.0,M1650353061,0.0,0.0,0
CASH_OUT,243292.33,C683343674,0.0,0.0,C1909849710,600262.39,517935.77,0
PAYMENT,10552.62,C1646219159,0.0,0.0,M1524669404,0.0,0.0,0
TRANSFER,587533.96,C221543413,232099.0,0.0,C1077952400,0.0,587533.96,0
PAYMENT,10247.78,C1801984698,0.0,0.0,M1881815110,0.0,0.0,0
TRANSFER,1623777.8,C44229502,0.0,0.0,C1046459309,2449084.39,4072862.2,0
PAYMENT,7072.23,C1194405250,54072.0,46999.77,M655901438,0.0,0.0,0
CASH_OUT,325972.48,C1876186189,0.0,0.0,C1248645795,4135007.59,4363781.76,0
PAYMENT,10260.2,C1260890566,0.0,0.0,M1490458849,0.0,0.0,0
PAYMENT,17746.47,C130740023,0.0,0.0,M1531611968,0.0,0.0,0
CASH_OUT,178647.69,C1882691132,10333.0,0.0,C725275187,163161.56,341809.25,0
CASH_OUT,302886.69,C700872168,0.0,0.0,C806328036,378641.96,681528.65,0
CASH_OUT,184441.36,C2108383726,0.0,0.0,C666009404,3792439.91,3976881.27,0
PAYMENT,6119.54,C701800929,1012.0,0.0,M1866933171,0.0,0.0,0
PAYMENT,797.26,C107955993,0.0,0.0,M209452203,0.0,0.0,0
PAYMENT,20017.99,C412994912,10287.0,0.0,M1811105129,0.0,0.0,0
CASH_OUT,222590.91,C197897284,23124.0,0.0,C1035339651,0.0,222590.91,0
PAYMENT,37049.74,C943475526,0.0,0.0,M1644199700,0.0,0.0,0
CASH_OUT,268260.67,C984244360,0.0,0.0,C1938612885,3128203.95,3396464.62,0
CASH_IN,9307.33,C301000212,209.0,9516.33,C545660061,533463.0,646220.89,0
CASH_IN,141364.04,C731630856,14700000.0,14800000.0,C932351706,2153769.48,2012405.44,0
CASH_OUT,253239.06,C1091368583,0.0,0.0,C225487470,1040219.54,1702021.59,0
CASH_OUT,159552.47,C462481623,0.0,0.0,C605992258,303396.05,1990290.95,0
CASH_IN,78932.92,C958056543,1068.0,80000.92,C1340729474,755615.78,676682.86,0
CASH_OUT,151237.01,C151155950,0.0,0.0,C624794830,1555909.29,1707146.3,0
CASH_OUT,228395.24,C1701823463,674.0,0.0,C306779155,375124.59,623676.13,0
CASH_OUT,373145.24,C146747719,1167063.44,793918.2,C1213544587,546891.59,920036.83,0
CASH_OUT,225429.47,C927875732,13559.0,0.0,C221996675,165635.74,391065.22,0
CASH_IN,341895.18,C266597277,11547.0,353442.18,C1065565250,143540.71,0.0,0
TRANSFER,1893337.96,C44325906,183611.0,0.0,C30079792,49418.08,1536473.0,0
CASH_OUT,125231.01,C1915012107,11945.0,0.0,C210502458,601283.0,726514.01,0
CASH_OUT,234326.15,C1366548939,0.0,0.0,C1375588744,2487870.09,2988970.65,0
CASH_IN,122042.98,C300393588,1948506.3,2070549.28,C1691083282,167864.85,0.0,0
PAYMENT,1217.06,C1877594244,154723.83,153506.76,M439162653,0.0,0.0,0
PAYMENT,7690.41,C514421068,877305.81,869615.4,M219967413,0.0,0.0,0
CASH_OUT,160562.32,C226778393,90063.0,0.0,C1790202239,6398088.31,9329197.55,0
CASH_OUT,201981.88,C1275864185,0.0,0.0,C1487669283,4787015.92,5035905.32,0
CASH_OUT,44028.21,C903046788,291049.0,247020.79,C2092913667,71287.28,115315.49,0
CASH_IN,132677.95,C547698107,11374.0,144051.95,C2027615941,611864.0,0.0,0
PAYMENT,29945.47,C1268799163,0.0,0.0,M448351196,0.0,0.0,0
PAYMENT,12537.93,C186489688,21663.6,9125.67,M1535646894,0.0,0.0,0
PAYMENT,3612.52,C298574201,30337.0,26724.48,M1100846921,0.0,0.0,0
PAYMENT,15963.76,C1832569290,1036.0,0.0,M978039957,0.0,0.0,0
PAYMENT,30556.93,C915510905,0.0,0.0,M581972837,0.0,0.0,0
CASH_OUT,43557.18,C732636917,143305.0,99747.82,C503485607,1341750.81,1385307.99,0
TRANSFER,2061716.65,C1658156787,209.0,0.0,C1547590185,157629.39,2280466.35,0
CASH_OUT,8526.92,C967236081,0.0,0.0,C1826929958,1541844.66,1550371.59,0
CASH_OUT,112347.02,C106761882,12206.0,0.0,C197774612,302.0,88677.45,0
CASH_OUT,55633.28,C793396280,31899.0,0.0,C858184506,849223.95,904857.23,0
PAYMENT,2210.07,C1859980982,198731.0,196520.93,M82686818,0.0,0.0,0
PAYMENT,1161.63,C251856236,576.0,0.0,M1229483572,0.0,0.0,0
CASH_OUT,37198.44,C439479395,0.0,0.0,C1908106443,52959.27,90157.71,0
CASH_OUT,80963.48,C233940256,31187.0,0.0,C1047773674,187066.73,268030.21,0
CASH_IN,257464.45,C1580615720,104059.0,361523.45,C567343223,0.0,0.0,0
CASH_OUT,182980.53,C1139021522,0.0,0.0,C919678536,222597.99,405578.52,0
CASH_OUT,137987.28,C1560348811,50958.0,0.0,C1842015231,3965755.46,3907807.58,0
TRANSFER,159320.08,C480223559,2819.0,0.0,C920964948,82258.18,241578.26,0
CASH_IN,193354.37,C1510008203,857.0,194211.37,C257099532,77640.34,0.0,0
PAYMENT,2562.66,C1476812556,41800.0,39237.34,M906347731,0.0,0.0,0
PAYMENT,11974.83,C705966424,0.0,0.0,M1321329281,0.0,0.0,0
CASH_IN,231860.02,C1609799485,1172931.07,1404791.09,C275252551,2592037.17,2094783.7,0
PAYMENT,16459.76,C118399822,208169.0,191709.24,M1200982718,0.0,0.0,0
PAYMENT,3824.81,C1217221171,337132.75,333307.94,M989008626,0.0,0.0,0
CASH_OUT,168389.93,C1359018784,0.0,0.0,C385990323,2211511.17,2379901.1,0
CASH_OUT,85087.86,C862390493,1187.0,0.0,C1394884466,182339.64,267427.5,0
CASH_OUT,169105.38,C1037939764,418109.0,249003.62,C2071233132,104894.38,273999.77,0
CASH_OUT,38120.56,C885911066,19800.0,0.0,C1525713085,447987.5,486108.06,0
CASH_OUT,135252.22,C1021317696,0.0,0.0,C1937675811,434022.43,569274.66,0
PAYMENT,4678.6,C837403705,100372.0,95693.4,M871707267,0.0,0.0,0
CASH_OUT,289382.72,C480235634,224.0,0.0,C2092085831,1814633.29,2104016.01,0
CASH_OUT,161715.15,C1002502171,371.0,0.0,C1411544406,368816.48,166001.55,0
CASH_OUT,105901.58,C1002818753,0.0,0.0,C1945418392,869275.36,1117517.11,0
CASH_OUT,142295.68,C1167788266,0.0,0.0,C1437132715,4441792.53,4584088.22,0
CASH_IN,273774.48,C182132629,14764.0,288538.48,C2072829904,0.0,0.0,0
CASH_OUT,287203.12,C1494051830,0.0,0.0,C1689057490,649996.16,481964.37,0
CASH_OUT,144399.58,C1174146521,0.0,0.0,C283044122,226490.64,0.0,0
CASH_IN,88006.32,C94324906,17900000.0,18000000.0,C995072681,1383091.61,1493960.6,0
CASH_IN,178732.98,C78980325,6247407.79,6426140.77,C464287237,418950.51,363374.3,0
PAYMENT,12923.2,C1203429941,37504.0,24580.8,M2136509382,0.0,0.0,0
CASH_IN,154011.86,C673315004,17300000.0,17500000.0,C1729250586,654057.61,500045.75,0
CASH_OUT,370993.3,C1622233134,0.0,0.0,C1295129752,709630.64,1080623.94,0
PAYMENT,25376.0,C2082006700,236.0,0.0,M104390564,0.0,0.0,0
PAYMENT,653.01,C1456703947,0.0,0.0,M1141352564,0.0,0.0,0
TRANSFER,143178.89,C615147279,0.0,0.0,C810388327,181661.3,497875.1,0
CASH_OUT,161576.98,C2120047697,0.0,0.0,C1016662230,174579.83,336156.82,0
CASH_IN,21143.27,C1229552654,75161.0,96304.27,C936609958,756978.62,735835.35,0
PAYMENT,3172.4,C1573976240,16911.88,13739.47,M1675021315,0.0,0.0,0
PAYMENT,11516.37,C1980870150,0.0,0.0,M1537330775,0.0,0.0,0
PAYMENT,1157.76,C1133838494,263481.87,262324.1,M1654455226,0.0,0.0,0
PAYMENT,15313.14,C1192569632,120560.0,105246.86,M1050108050,0.0,0.0,0
CASH_OUT,39500.67,C2130723654,0.0,0.0,C571247595,328560.82,368061.5,0
TRANSFER,410457.21,C515450038,0.0,0.0,C218113822,3377934.85,3788392.06,0
PAYMENT,5921.33,C625604559,98173.0,92251.67,M597972385,0.0,0.0,0
CASH_IN,81572.42,C552554699,17800000.0,17900000.0,C811084144,154484.42,72912.0,0
CASH_OUT,179071.2,C1089242770,0.0,0.0,C1104567202,218477.07,261873.28,0
CASH_OUT,59768.8,C1571031941,437924.0,378155.2,C71733289,26549.03,86317.83,0
CASH_OUT,54731.99,C1550373318,25971.0,0.0,C741340140,56941.38,111673.37,0
CASH_OUT,81628.6,C691374712,0.0,0.0,C1219161283,2296013.93,1981971.06,0
PAYMENT,17832.57,C2025576477,50160.0,32327.43,M1243383213,0.0,0.0,0
CASH_IN,40069.57,C227516649,5228.0,45297.57,C2047360591,0.0,0.0,0
PAYMENT,13458.06,C747326742,11349.0,0.0,M668264020,0.0,0.0,0
CASH_IN,273514.14,C865162291,8685618.28,8959132.42,C1254837085,375926.0,259081.5,0
PAYMENT,12692.53,C40811422,0.0,0.0,M1351136234,0.0,0.0,0
CASH_OUT,243641.22,C241767335,0.0,0.0,C1623909448,870685.14,1114326.36,0
TRANSFER,849307.19,C1650995254,7146.0,0.0,C121569473,277376.84,1796739.33,0
CASH_IN,113086.46,C1929936432,243.0,113329.46,C1149380887,0.0,0.0,0
CASH_OUT,80422.25,C1376139914,3159.0,0.0,C2138899140,178050.21,258472.46,0
CASH_IN,229982.47,C24334184,5927754.53,6157737.0,C564160838,1727562.92,1254956.07,0
CASH_IN,146106.59,C1066108052,1511796.75,1657903.34,C1360913629,1115703.61,969597.02,0
CASH_OUT,195133.71,C586140818,450.0,0.0,C1725671769,733727.96,928861.67,0
DEBIT,7815.48,C559816942,70168.0,62352.52,C437747500,2629274.18,3123542.37,0
PAYMENT,7120.76,C2029007863,52879.0,45758.24,M2035893744,0.0,0.0,0
CASH_IN,414639.9,C1703268968,22036.0,436675.9,C1949938346,3112934.18,2698294.27,0
CASH_IN,443751.5,C846839247,740527.7,1184279.2,C339099861,1124097.29,694856.43,0
PAYMENT,16884.8,C1585024569,0.0,0.0,M809115698,0.0,0.0,0
CASH_IN,88720.29,C430576448,5736442.26,5825162.55,C1300183775,344937.94,256217.65,0
PAYMENT,21038.27,C1771989858,0.0,0.0,M2068316975,0.0,0.0,0
CASH_OUT,146263.79,C37310939,454229.86,307966.07,C1909306587,0.0,487047.78,0
CASH_IN,210685.68,C93661390,19200000.0,19400000.0,C19705595,264407.26,53721.58,0
PAYMENT,10677.18,C2141431789,113003.0,102325.82,M451576922,0.0,0.0,0
PAYMENT,48483.16,C1169258615,0.0,0.0,M1018512543,0.0,0.0,0
PAYMENT,3242.1,C1217152405,45964.27,42722.17,M226656941,0.0,0.0,0
CASH_OUT,19111.35,C277823798,42355.0,23243.65,C2002405097,0.0,19111.35,0
CASH_OUT,61606.3,C1316303157,5698.0,0.0,C197729224,57315.42,118921.73,0
CASH_IN,28927.02,C1998442859,15500000.0,15600000.0,C475334232,850667.57,821740.55,0
PAYMENT,14500.91,C1536560619,129.0,0.0,M733000739,0.0,0.0,0
PAYMENT,10134.62,C2039864243,28483.4,18348.78,M1437584375,0.0,0.0,0
PAYMENT,3858.16,C1726867608,0.0,0.0,M1589024875,0.0,0.0,0
PAYMENT,13650.71,C1040837112,355.0,0.0,M1313679626,0.0,0.0,0
PAYMENT,37091.64,C90254996,268404.0,231312.36,M978412514,0.0,0.0,0
CASH_OUT,164506.51,C107942656,0.0,0.0,C98226272,1659985.54,1824492.04,0
PAYMENT,12883.27,C1348165485,70197.0,57313.73,M1073292973,0.0,0.0,0
CASH_OUT,163258.43,C1771429997,0.0,0.0,C767720637,247317.0,410575.43,0
PAYMENT,24213.87,C1274136112,9077.0,0.0,M869253503,0.0,0.0,0
PAYMENT,11558.77,C1173893634,127119.0,115560.23,M1888040238,0.0,0.0,0
CASH_OUT,507225.73,C763746012,18.0,0.0,C141311777,0.0,346217.67,0
PAYMENT,11651.21,C794850152,2897.5,0.0,M1638670534,0.0,0.0,0
